Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_538.jpg,0,1,0,4.168607,103.5103,176.1505,1.43855,278.817,-0.001288844
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_578.jpg,0,1,0,4.193012,103.5354,175.9846,1.446746,278.7994,-0.001267024
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_618.jpg,1.79343,1,0,4.217325,103.5607,175.8177,1.460886,278.8202,-0.001584946
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_660.jpg,3.655692,1,0,4.241218,103.5868,175.6501,1.467795,278.9543,-0.003353643
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_701.jpg,5.334968,1,0,4.265615,103.6141,175.4819,1.465299,279.2433,-0.004828001
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_742.jpg,3.475959,1,0,4.29017,103.6425,175.313,1.453542,279.6188,-0.00529857
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_782.jpg,1.682299,1,0,4.315161,103.6717,175.1431,1.446892,279.9434,-0.003326776
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_823.jpg,0,1,0,4.339285,103.7012,174.9722,1.446914,280.1436,-0.001434824
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_864.jpg,0,1,0,4.363278,103.7308,174.8004,1.4467,280.2333,-0.001504602
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_904.jpg,1.34262,1,0,4.387229,103.7609,174.6275,1.454259,280.2783,-0.0009658624
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_946.jpg,3.220013,1,0,4.410781,103.7918,174.4538,1.46216,280.3777,-0.001583679
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_41_987.jpg,3.651117,1,0,4.43478,103.8238,174.2795,1.458815,280.6014,0.0009706416
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_027.jpg,1.835165,1,0,4.459028,103.8567,174.1046,1.44691,280.8697,0.001729163
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_069.jpg,0,1,0,4.483442,103.89,173.9287,1.44018,281.067,0.003239146
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_110.jpg,0,1,0,4.507094,103.9236,173.7517,1.4406,281.1573,0.001906225
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_152.jpg,0,1,0,4.530653,103.9574,173.5737,1.44718,281.1881,-0.0004041773
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_192.jpg,0,1,0,4.554056,104.0089,173.3048,1.466996,281.1859,-0.0005581774
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_233.jpg,0,1,0,4.577421,104.0435,173.1243,1.486012,281.1703,-0.0008947756
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_274.jpg,0,1,0,4.600733,104.0783,172.9429,1.504445,281.1503,-0.001808582
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_315.jpg,0,1,0,4.637411,104.1133,172.7609,1.502071,281.133,-0.001908373
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_357.jpg,0,1,0,4.661269,104.1483,172.5781,1.490772,281.111,-0.001350607
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_398.jpg,0,1,0,4.684602,104.1836,172.3943,1.484684,281.0886,-0.001351564
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_440.jpg,0,1,0,4.707871,104.2189,172.2094,1.483896,281.0663,-0.001364428
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_480.jpg,1.284607,1,0,4.731061,104.2545,172.0236,1.487823,281.059,-0.001490591
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_522.jpg,3.153986,1,0,4.754209,104.2907,171.8369,1.495598,281.1349,-0.002225919
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_563.jpg,4.986356,1,0,4.776903,104.3279,171.6495,1.50104,281.335,-0.003437565
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_604.jpg,4.537546,1,0,4.800215,104.3662,171.4616,1.493132,281.6688,-0.004540789
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_644.jpg,2.707705,1,0,4.823451,104.4056,171.273,1.482014,282.0164,0.001456812
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_685.jpg,0.8883261,1,0,4.847073,104.4456,171.0836,1.472819,282.2853,0.01158888
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_725.jpg,0,1,0,4.870232,104.4858,170.8933,1.461688,282.4358,0.01445633
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_766.jpg,0,1,0,4.893036,104.5266,170.7021,1.456465,282.5003,0.01902865
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_807.jpg,0,1,0,4.915794,104.5676,170.51,1.45589,282.5185,0.02320727
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_848.jpg,0,1,0,4.938508,104.6091,170.3169,1.459657,282.512,0.02439181
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_888.jpg,0,1,0,4.961167,104.6507,170.1228,1.467635,282.4921,0.02070116
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_929.jpg,0,1,0,4.983771,104.6925,169.9278,1.47969,282.4648,0.01096185
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_42_971.jpg,0,1,0,5.006147,104.7346,169.7319,1.495117,282.4354,-0.0003305496
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_012.jpg,0,1,0,5.010852,104.7769,169.5355,1.513156,282.4096,-0.001398502
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_052.jpg,0,1,0,5.007803,104.819,169.3399,1.484169,282.3845,-0.004142432
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_092.jpg,0,1,0,4.978232,104.8609,169.1452,1.419185,282.3615,-0.001251656
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_133.jpg,0,1,0,5.013369,104.9238,168.8521,1.357639,282.3246,-0.001305986
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_175.jpg,0,1,0,5.00849,104.9657,168.6564,1.329862,282.3003,-0.001224628
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_216.jpg,0,1,0,5.004447,105.0076,168.4606,1.312435,282.2746,-0.001098881
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_256.jpg,0,1,0,4.995064,105.0494,168.2647,1.303436,282.2419,-0.0006495296
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_297.jpg,0,1,0,5.014218,105.0913,168.0684,1.306624,282.2211,-0.00143981
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_338.jpg,0,1,0,5.016621,105.1331,167.872,1.317335,282.2016,-0.001501384
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_379.jpg,0,1,0,5.021837,105.1748,167.6754,1.335385,282.1849,-0.001680042
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_420.jpg,0,1,0,5.016557,105.2164,167.4791,1.351121,282.1466,-0.001392692
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_460.jpg,0,1,0,5.008441,105.258,167.2824,1.377641,282.1246,-0.001403276
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_501.jpg,0,1,0,5.00498,105.2995,167.0857,1.407358,282.1016,-0.001311498
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_542.jpg,0,1,0,4.997891,105.3409,166.8889,1.438904,282.0753,-0.001157255
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_582.jpg,0,1,0,5.014246,105.3822,166.6919,1.474886,282.0537,-0.001583901
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_623.jpg,0.2175234,1,0,5.016293,105.4235,166.4949,1.511673,282.032,-0.001631929
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_664.jpg,2.063724,1,0,5.01119,105.4646,166.2989,1.495344,282.0373,-0.004406466
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_705.jpg,3.913375,1,0,4.970919,105.5061,166.104,1.441578,282.1464,-0.002329565
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_746.jpg,5.754829,1,0,5.013515,105.5487,165.9086,1.409505,282.391,0.002718064
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_787.jpg,7.591429,1,0,5.014987,105.593,165.7134,1.382283,282.7978,0.03642894
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_828.jpg,9.429031,1,0,5.018851,105.6394,165.5187,1.35836,283.3751,0.1071679
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_869.jpg,9.694038,1,0,5.01529,105.6878,165.3252,1.306228,284.083,0.1988981
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_910.jpg,7.852289,1,0,5.023679,105.7366,165.1331,1.172556,284.8765,0.232766
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_950.jpg,6.039924,1,0,4.998248,105.7887,164.9421,1.040304,285.5009,0.320883
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_43_991.jpg,4.205472,1,0,5.019016,105.8429,164.7508,0.9322571,286.1479,0.4342787
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_031.jpg,2.386645,1,0,5.011047,105.8977,164.5602,0.8207791,286.644,0.535956
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_073.jpg,0.5093563,1,0,5.012102,105.9811,164.2747,0.6337681,287.1256,0.6422931
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_115.jpg,0,1,0,5.012198,106.0377,164.0845,0.5204458,287.2739,0.7029155
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_155.jpg,0,1,0,5.011527,106.0952,163.8941,0.430535,287.342,0.764239
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_195.jpg,0,1,0,5.012101,106.1532,163.7035,0.3573695,287.3679,0.8114818
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_236.jpg,0,1,0,5.012109,106.2115,163.5127,0.3021421,287.3735,0.8431839
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_277.jpg,0,1,0,5.011119,106.2701,163.3217,0.2675516,287.3687,0.8611938
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_317.jpg,0,1,0,5.011572,106.329,163.1303,0.2538003,287.3614,0.8655024
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_357.jpg,0,1,0,5.011558,106.3881,162.9386,0.2618976,287.3518,0.8581746
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_398.jpg,0,1,0,5.006149,106.4475,162.7464,0.3001955,287.3441,0.8454812
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_438.jpg,0,1,0,5.00587,106.5069,162.554,0.3504198,287.3402,0.81401
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_479.jpg,0,1,0,5.006296,106.5664,162.3615,0.4104449,287.3345,0.7661942
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_519.jpg,0,1,0,5.006484,106.6259,162.1688,0.4796827,287.3282,0.7043742
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_560.jpg,0,1,0,5.007101,106.6856,161.9759,0.5609896,287.3234,0.6345466
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_601.jpg,0,1,0,5.008394,106.7453,161.7828,0.6542676,287.3125,0.5598077
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_642.jpg,0.6556743,1,0,5.008565,106.8051,161.5895,0.7583297,287.303,0.4801695
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_683.jpg,2.520753,1,0,5.008788,106.8653,161.3963,0.870293,287.3491,0.4041361
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_724.jpg,3.451873,1,0,5.008976,106.9263,161.2032,0.9865053,287.5073,0.3407524
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_766.jpg,1.583724,1,0,5.006935,106.9879,161.0102,1.108008,287.7106,0.2857964
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_807.jpg,0,1,0,5.00274,107.0493,160.8172,1.228616,287.849,0.2231646
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_848.jpg,0,1,0,5.016009,107.1098,160.6242,1.311613,287.9423,0.1084609
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_889.jpg,0,1,0,5.032389,107.1708,160.4314,1.400003,288.032,0.009511116
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_930.jpg,0,1,0,5.008781,107.2327,160.2403,1.459661,287.7393,-0.005253319
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_44_972.jpg,0,1,0,5.004171,107.2949,160.0483,1.534321,287.757,-0.005711258
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_013.jpg,0,1,0,5.034319,107.3869,159.7634,1.456309,287.6168,0.002697142
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_054.jpg,0,1,0,5.014257,107.4474,159.5728,1.415565,287.5967,-0.002844748
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_095.jpg,0,1,0,5.016119,107.5077,159.382,1.384123,287.5879,-0.00296877
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_136.jpg,0,1,0,5.021849,107.5679,159.1909,1.364303,287.5929,-0.00355408
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_176.jpg,0,1,0,5.016247,107.6278,159.0001,1.34554,287.4985,-0.002074081
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_217.jpg,0,1,0,5.00867,107.6877,158.8087,1.342346,287.4819,-0.002016433
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_258.jpg,0,1,0,5.005159,107.7475,158.6172,1.346482,287.4621,-0.001650654
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_298.jpg,0,1,0,4.997307,107.8071,158.4257,1.356184,287.4325,-0.0009094301
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_339.jpg,0,1,0,5.014275,107.8668,158.2337,1.374496,287.4146,-0.001655663
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_380.jpg,0.3933126,1,0,5.016628,107.9263,158.0417,1.397504,287.3965,-0.001646151
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_420.jpg,2.217635,1,0,5.021489,107.986,157.8496,1.425038,287.4292,-0.002142634
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_461.jpg,4.036519,1,0,5.01686,108.0461,157.658,1.448033,287.5476,-0.002649265
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_502.jpg,5.534523,1,0,5.008337,108.1074,157.4665,1.478325,287.8208,0.00246337
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_543.jpg,3.678744,1,0,5.005475,108.1697,157.2753,1.507623,288.1707,0.02227818
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_584.jpg,1.842729,1,0,5.019042,108.2316,157.0845,1.500701,288.5141,-0.002436225
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_626.jpg,0,1,0,5.017766,108.2942,156.8942,1.491094,288.6347,-0.002685173
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_666.jpg,0,1,0,5.008373,108.3572,156.7038,1.492765,288.7253,-0.001463331
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_707.jpg,0,1,0,5.004421,108.4203,156.5133,1.498853,288.749,-0.000557785
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_748.jpg,0,1,0,4.995226,108.4835,156.3229,1.507542,288.7314,0.0002571015
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_788.jpg,0,1,0,5.01401,108.547,156.1321,1.523357,288.7164,-0.001099809
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_828.jpg,0,1,0,5.032855,108.61,155.9426,1.457088,288.696,-0.001882325
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_869.jpg,0,1,0,5.009384,108.6728,155.7541,1.387953,288.6805,-0.001130821
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_910.jpg,0,1,0,5.010333,108.7359,155.5645,1.345372,288.6567,-0.001252898
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_951.jpg,0,1,0,5.00854,108.7991,155.3747,1.314972,288.6324,-0.00116388
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_45_992.jpg,0,1,0,5.004571,108.894,155.0894,1.294871,288.6118,-0.00169049
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_033.jpg,0,1,0,4.995347,108.957,154.8995,1.284298,288.5621,-0.001248477
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_073.jpg,0,1,0,5.014246,109.0202,154.709,1.289374,288.5398,-0.001293434
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_114.jpg,0,1,0,5.016745,109.0834,154.5185,1.301589,288.5168,-0.001184463
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_155.jpg,0,1,0,4.996929,109.1465,154.3279,1.319222,288.4896,-0.000955586
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_196.jpg,1.465282,1,0,5.014308,109.2097,154.1369,1.344698,288.496,-0.001580396
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_238.jpg,3.321969,1,0,5.016946,109.2734,153.9461,1.374741,288.5978,-0.00238553
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_278.jpg,2.738426,1,0,5.02212,109.3378,153.7555,1.408842,288.799,-0.002956017
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_319.jpg,0.8812343,1,0,5.016395,109.4023,153.5652,1.436757,288.9614,-0.00257451
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_360.jpg,0,1,0,5.007855,109.4669,153.3747,1.473447,289.0506,-0.00207541
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_401.jpg,0,1,0,5.004138,109.5316,153.1841,1.51054,289.0805,-0.001783726
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_442.jpg,0,1,0,5.003767,109.596,152.9942,1.504957,289.0933,-0.004608286
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_482.jpg,0,1,0,4.990469,109.6603,152.8052,1.458399,289.0912,-0.001521651
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_523.jpg,0,1,0,5.013763,109.7248,152.6157,1.427738,289.075,-0.001369504
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_563.jpg,0,1,0,5.014684,109.7893,152.4262,1.405011,289.0545,-0.001362285
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_604.jpg,0,1,0,5.01756,109.8538,152.2364,1.391862,289.0336,-0.001449628
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_645.jpg,0,1,0,5.02351,109.9184,152.0465,1.387864,289.0151,-0.001668096
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_686.jpg,0,1,0,5.015555,109.9828,151.8569,1.383145,288.9753,-0.001332649
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_727.jpg,0,1,0,5.008911,110.0473,151.6669,1.391285,288.9518,-0.001367428
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_767.jpg,0,1,0,5.00589,110.1118,151.4767,1.40466,288.9278,-0.001287664
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_808.jpg,0,1,0,4.999659,110.1762,151.2865,1.421996,288.9009,-0.001101574
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_849.jpg,0,1,0,4.985472,110.2405,151.0963,1.440985,288.8627,-0.0004756756
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_889.jpg,0,1,0,5.013985,110.3048,150.9057,1.468071,288.8408,-0.001680084
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_929.jpg,0,1,0,5.015722,110.369,150.7151,1.496844,288.8198,-0.001714215
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_46_970.jpg,0,1,0,5.019553,110.4331,150.5244,1.527698,288.8013,-0.001903711
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_011.jpg,0,1,0,5.029362,110.4967,150.3349,1.474556,288.7689,-0.001790129
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_051.jpg,0,1,0,5.011872,110.56,150.1461,1.420917,288.7621,-0.001339342
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_091.jpg,0,1,0,5.010047,110.6235,149.9564,1.387966,288.7375,-0.001354202
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_132.jpg,0,1,0,5.008159,110.687,149.7666,1.365363,288.7135,-0.001275406
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_173.jpg,0,1,0,5.004185,110.7824,149.4813,1.353824,288.685,-0.001541705
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_214.jpg,0.9046995,1,0,5.015765,110.8458,149.2914,1.347539,288.6623,-0.001356835
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_256.jpg,0.8529171,1,0,5.008741,110.9096,149.1011,1.354854,288.7029,-0.001822436
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_297.jpg,0,1,0,5.005694,110.9734,148.9107,1.368036,288.7192,-0.001663252
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_338.jpg,0,1,0,4.999127,111.0371,148.7202,1.385755,288.7103,-0.001094191
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_379.jpg,0,1,0,4.983255,111.1007,148.5299,1.405117,288.6725,8.059912E-06
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_419.jpg,0,1,0,5.014038,111.1644,148.3391,1.433507,288.6558,-0.00169383
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_460.jpg,0,1,0,5.015992,111.228,148.1483,1.464193,288.6384,-0.001720035
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_501.jpg,0,1,0,5.020147,111.2915,147.9573,1.497314,288.6232,-0.001978763
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_542.jpg,0,1,0,5.029096,111.355,147.7663,1.532891,288.6176,-0.002736523
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_19_47_582.jpg,0,1,0,5.021681,111.4179,147.5767,1.481177,288.5774,-0.001307671
